LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,Defective
3,9,0,0,1,0,6,0.27,0,0.0,1,0.17,18,1,0.0,22,3,16.82,29.19,14337.59,N
1,3,0,0,0,0,2,0.4,0,0.0,1,0.5,5,1,0.0,5,1,6.77,9.0,548.5,N
1,5,3,0,0,0,3,0.3,0,0.0,2,0.67,10,3,1.0,10,1,22.3,11.0,2698.79,N
1,7,3,0,0,0,4,0.4,0,0.0,3,0.75,16,3,0.67,10,3,18.8,11.0,2275.01,N
1,7,3,0,0,0,4,0.36,0,0.0,2,0.5,14,3,0.67,11,1,24.22,12.71,3909.7,N
42,27,11,0,9,0,14,0.31,0,0.0,4,0.29,63,9,0.62,45,1,67.49,20.98,29713.51,N
2,33,6,2,0,0,17,0.47,0,0.0,7,0.41,68,14,0.81,34,1,23.0,44.18,44903.55,N
3,37,7,4,0,0,19,0.38,0,0.0,12,0.63,88,11,0.56,46,2,37.9,41.66,65784.09,N
4,25,24,5,10,0,13,0.28,0,0.0,13,1.0,72,11,0.83,42,0,91.37,13.05,15561.2,N
2,13,3,0,1,0,7,0.39,0,0.0,4,0.57,30,7,1.0,18,5,31.61,18.67,11013.33,N
0,1,1,0,0,0,1,0.5,0,0.0,1,1.0,2,1,0.0,2,0,9.83,2.0,39.3,N
12,3,4,0,54,0,2,0.17,0,0.0,1,0.5,11,1,0.0,12,0,29.79,8.94,2379.82,N
1,1,0,0,0,0,1,0.17,0,0.0,1,1.0,1,1,0.0,6,1,8.31,7.33,446.73,N
1,15,0,0,0,0,8,0.42,0,0.0,1,0.13,25,6,0.71,19,1,7.53,74.0,41237.44,N
0,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,N
0,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,N
1,9,1,3,1,16,5,0.31,8,2.0,2,0.4,16,1,0.0,13,0,9.46,31.42,9341.9,N
42,22,3,7,14,20,15,0.18,8,2.5,8,0.53,46,7,0.43,78,1,25.02,66.18,109551.27,N
15,3,1,5,20,4,2,0.1,2,2.0,1,0.5,8,1,0.0,15,0,27.71,21.09,12331.3,N
17,5,4,6,13,8,3,0.08,4,2.0,3,1.0,15,1,0.0,34,1,41.24,31.72,41502.39,N
28,7,3,4,14,10,4,0.21,4,2.5,2,0.5,14,3,0.67,15,0,30.78,13.5,5608.87,N
14,25,6,11,16,36,14,0.19,16,2.25,7,0.5,48,5,0.31,62,0,42.12,28.24,33576.57,N
0,5,1,1,2,8,3,0.3,4,2.0,2,0.67,9,1,0.0,9,3,18.87,7.8,1147.86,N
0,5,1,1,2,8,3,0.3,4,2.0,2,0.67,9,1,0.0,9,3,18.87,7.8,1147.86,N
1,3,0,0,0,0,2,0.4,0,0.0,1,0.5,6,1,0.0,5,3,11.07,4.38,211.89,N
3,7,3,0,0,12,4,0.5,6,2.0,3,0.75,16,1,0.0,8,0,21.13,9.29,1821.84,N
2,5,2,0,0,8,3,0.5,4,2.0,2,0.67,11,1,0.0,6,0,18.13,7.5,1020.0,N
3,7,3,0,0,12,4,0.5,6,2.0,3,0.75,16,1,0.0,8,0,20.85,10.0,2084.61,N
4,13,2,0,3,0,7,0.19,0,0.0,7,1.0,37,1,0.0,36,2,25.36,30.47,23549.34,N
13,26,4,1,1,0,14,0.3,0,0.0,11,0.79,59,7,0.46,45,2,31.37,40.5,51461.36,N
5,1,0,0,15,0,1,0.2,0,0.0,1,1.0,1,1,0.0,5,2,5.8,2.0,23.22,N
1,9,1,0,0,0,5,0.45,0,0.0,3,0.6,18,1,0.0,11,2,16.12,14.3,3299.03,N
1,20,5,2,3,0,12,0.28,0,0.0,9,0.75,50,7,0.55,41,2,30.92,45.36,63608.7,N
3,13,4,4,0,0,7,0.26,0,0.0,7,1.0,27,6,0.83,23,3,25.34,18.21,8406.04,N
0,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,N
20,15,1,0,14,28,8,0.22,14,2.0,5,0.63,31,1,0.0,36,0,29.49,29.8,26179.43,N
24,22,9,3,2,8,17,0.24,2,4.0,12,0.71,48,4,0.19,67,0,42.41,34.11,49333.63,N
7,3,4,1,3,4,2,0.17,2,2.0,2,1.0,10,1,0.0,11,0,25.79,5.0,644.64,N
11,9,0,0,1,14,5,0.25,6,2.33,1,0.2,16,4,0.75,20,1,13.81,24.89,8552.95,N
13,9,0,2,5,16,5,0.23,8,2.0,1,0.2,18,5,1.0,20,0,11.26,42.25,20101.19,N
10,17,1,1,3,30,9,0.31,14,2.14,5,0.56,31,7,0.75,28,0,13.96,25.07,8776.91,N
9,3,3,0,1,4,2,0.12,2,2.0,2,1.0,8,1,0.0,17,0,52.81,9.13,4402.26,N
22,11,9,0,16,20,6,0.16,10,2.0,4,0.67,28,1,0.0,38,1,56.19,18.28,18778.17,N
7,19,1,0,4,36,10,0.22,18,2.0,6,0.6,41,1,0.0,46,0,29.4,30.64,27606.4,N
12,3,8,0,6,4,2,0.11,2,2.0,2,1.0,14,1,0.0,19,1,35.49,9.58,3256.84,N
4,1,1,0,0,0,1,0.05,0,0.0,1,1.0,2,1,0.0,19,0,40.08,13.5,7303.85,N
4,5,1,0,0,8,3,0.3,4,2.0,2,0.67,11,1,0.0,10,0,21.06,5.85,720.66,N
2,1,0,0,0,0,1,0.11,0,0.0,1,1.0,1,1,0.0,9,0,15.4,11.0,1863.6,N
27,29,4,0,10,46,15,0.19,18,2.56,9,0.6,58,14,0.93,80,1,40.31,61.67,153302.39,N
11,9,3,0,4,16,5,0.23,8,2.0,3,0.6,21,1,0.0,22,0,25.42,17.34,7647.27,N
16,9,6,0,12,16,5,0.16,8,2.0,2,0.4,23,1,0.0,32,0,41.51,18.85,14745.1,N
7,5,5,0,0,4,3,0.25,2,2.0,3,1.0,15,1,0.0,12,0,30.46,3.75,428.33,N
0,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,N
1,15,1,5,5,0,9,0.31,0,0.0,4,0.44,35,4,0.38,24,0,31.55,35.27,39260.76,N
0,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,N
12,27,1,3,7,0,15,0.41,0,0.0,6,0.4,57,10,0.64,34,0,39.17,59.96,140810.71,N
0,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,N
18,27,6,2,13,0,16,0.25,0,0.0,8,0.5,59,5,0.27,62,1,36.04,49.78,89317.82,N
1,7,1,0,0,0,4,0.44,0,0.0,3,0.75,16,1,0.0,9,0,8.42,24.0,4849.12,N
0,3,0,0,1,0,2,0.67,0,0.0,1,0.5,5,1,0.0,3,0,8.15,3.5,99.85,N
1,3,0,0,7,0,2,0.17,0,0.0,1,0.5,5,1,0.0,12,0,46.75,20.39,19439.64,N
0,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,N
0,5,2,0,0,0,3,0.6,0,0.0,3,1.0,10,1,0.0,5,0,13.34,10.0,1334.38,N
2,12,1,0,4,0,7,0.33,0,0.0,2,0.29,24,7,1.0,21,0,20.89,24.94,12991.07,N
0,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,N
9,5,3,8,4,0,3,0.14,0,0.0,2,0.67,15,3,1.0,14,0,34.87,25.2,22143.15,N
3,9,2,0,0,0,5,0.26,0,0.0,2,0.4,23,3,0.5,19,0,21.59,15.0,4857.82,N
6,17,2,3,0,0,9,0.33,0,0.0,2,0.22,36,5,0.5,24,2,20.73,30.36,19100.2,N
11,1,8,0,18,0,1,0.06,0,0.0,1,1.0,16,1,0.0,16,0,63.53,5.67,2040.0,N
21,17,2,4,9,22,10,0.26,10,2.2,2,0.2,32,1,0.0,35,0,23.31,30.11,21129.06,N
22,17,2,4,6,22,10,0.26,10,2.2,2,0.2,32,1,0.0,35,0,23.31,30.11,21129.06,N
7,1,2,0,9,0,1,0.11,0,0.0,1,1.0,4,1,0.0,9,0,28.4,5.73,931.41,N
11,1,3,1,15,0,1,0.1,0,0.0,1,1.0,5,1,0.0,9,0,49.83,3.94,772.6,N
4,1,2,0,6,0,1,0.17,0,0.0,1,1.0,5,1,0.0,6,0,24.59,4.05,405.89,N
7,1,2,0,7,0,1,0.17,0,0.0,1,1.0,5,1,0.0,6,0,24.59,4.05,405.89,N
12,9,6,1,39,16,1,0.02,8,2.0,1,1.0,34,1,0.0,48,2,68.44,22.43,34432.76,N
3,1,1,0,6,0,1,0.05,0,0.0,1,1.0,21,1,0.0,21,1,98.33,6.82,4571.18,N
12,5,6,0,27,8,1,0.03,4,2.0,1,1.0,24,1,0.0,30,1,63.11,17.0,18239.92,N
11,5,6,0,27,8,1,0.03,4,2.0,1,1.0,24,1,0.0,30,1,63.11,17.0,18239.92,N
15,33,12,2,49,62,1,0.01,30,2.07,1,1.0,79,1,0.0,92,1,74.33,35.24,92334.31,N
6,6,2,4,10,0,5,0.19,0,0.0,5,1.0,13,1,0.0,23,2,27.77,18.5,9505.92,N
6,21,0,0,9,38,11,0.42,18,2.11,1,0.09,40,4,0.3,26,4,27.51,19.44,10402.78,N
10,5,6,1,20,8,3,0.15,4,2.0,1,0.33,19,1,0.0,19,0,37.98,10.17,3931.9,N
2,1,1,0,1,0,1,0.25,0,0.0,1,1.0,2,1,0.0,4,0,6.74,3.75,94.75,N
0,1,1,0,0,0,1,0.5,0,0.0,1,1.0,2,1,0.0,2,1,9.83,2.0,39.3,N
2,1,1,0,1,0,1,0.5,0,0.0,1,1.0,2,1,0.0,2,0,7.75,2.0,31.02,N
0,1,1,0,0,0,1,0.2,0,0.0,1,1.0,2,1,0.0,5,1,8.22,9.0,666.08,N
2,1,2,2,0,0,1,0.2,0,0.0,1,1.0,3,1,0.0,3,1,10.76,5.25,296.48,N
1,1,1,0,0,0,1,0.5,0,0.0,1,1.0,2,1,0.0,2,0,7.75,2.0,31.02,N
0,1,1,0,0,0,1,0.2,0,0.0,1,1.0,2,1,0.0,5,1,8.51,8.0,544.91,N
2,1,2,2,0,0,1,0.2,0,0.0,1,1.0,3,1,0.0,3,1,11.59,4.38,221.89,N
0,1,0,0,0,0,1,0.5,0,0.0,1,1.0,1,1,0.0,2,1,9.06,3.5,110.95,N
2,1,1,0,0,0,1,0.25,0,0.0,1,1.0,2,1,0.0,4,1,8.54,4.67,186.03,N
2,1,1,0,0,0,1,0.5,0,0.0,1,1.0,2,1,0.0,2,1,7.75,2.0,31.02,N
10,1,9,0,22,0,1,0.06,0,0.0,1,1.0,17,1,0.0,18,0,71.72,5.25,1976.72,N
6,5,4,0,13,6,3,0.25,2,3.0,1,0.33,11,1,0.0,12,1,19.34,11.67,2632.25,N
3,1,2,0,3,0,1,0.2,0,0.0,1,1.0,3,1,0.0,5,0,10.79,7.2,559.51,N
8,5,5,0,19,6,3,0.21,2,3.0,1,0.33,13,1,0.0,14,1,26.68,10.56,2976.12,N
4,1,3,0,6,0,1,0.14,0,0.0,1,1.0,5,1,0.0,7,0,24.22,5.0,605.57,N
7,7,0,1,3,12,4,0.21,6,2.0,1,0.25,13,3,0.67,18,2,19.14,14.0,3750.95,N
10,1,1,0,21,0,1,0.13,0,0.0,1,1.0,8,1,0.0,8,1,48.13,6.3,1910.42,N
8,7,1,3,5,12,4,0.18,6,2.0,3,0.75,15,1,0.0,19,0,16.19,29.32,13918.64,N
2,5,0,0,0,0,3,0.33,0,0.0,1,0.33,9,1,0.0,9,1,12.72,10.31,1352.83,N
11,1,5,0,21,0,1,0.08,0,0.0,1,1.0,11,1,0.0,12,0,49.84,4.47,996.88,N
5,3,3,0,12,4,2,0.25,2,2.0,2,1.0,7,1,0.0,8,0,18.01,6.25,703.67,N
4,3,2,0,12,4,2,0.29,2,2.0,2,1.0,6,1,0.0,7,0,14.1,5.4,411.19,N
17,23,6,2,10,32,1,0.01,16,2.0,1,1.0,58,1,0.0,94,0,41.9,39.36,64918.77,N
15,15,12,0,50,28,8,0.11,14,2.0,6,0.75,41,1,0.0,73,1,134.45,7.83,8234.67,N
12,1,7,0,21,0,1,0.07,0,0.0,1,1.0,11,1,0.0,14,0,55.91,4.95,1371.34,N
8,3,4,0,16,4,2,0.18,2,2.0,2,1.0,9,1,0.0,11,0,25.93,6.0,933.54,N
11,1,7,0,18,0,1,0.08,0,0.0,1,1.0,11,1,0.0,12,0,61.38,3.63,809.5,N
7,1,2,0,10,0,1,0.17,0,0.0,1,1.0,5,1,0.0,6,0,29.7,3.33,329.97,N
0,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,0,1,0.0,0.0,0.0,N
1,1,1,0,0,0,1,0.5,0,0.0,1,1.0,2,1,0.0,2,2,11.86,3.5,145.3,N
31,25,5,9,77,0,14,0.15,0,0.0,12,0.86,54,12,0.85,85,3,37.11,40.91,62115.21,N
7,1,4,2,15,0,1,0.07,0,0.0,1,1.0,5,1,0.0,12,0,38.33,5.54,1177.03,N
2,3,1,0,0,0,2,0.18,0,0.0,1,0.5,7,1,0.0,11,0,18.01,6.25,703.67,N
4,5,1,0,4,0,3,0.27,0,0.0,1,0.33,9,3,1.0,11,0,16.48,8.25,1121.45,N
13,11,3,1,41,0,6,0.21,0,0.0,2,0.33,23,3,0.4,27,4,24.16,30.18,21997.42,N
4,5,1,2,9,0,3,0.27,0,0.0,2,0.67,11,1,0.0,9,1,21.43,4.38,410.22,N
1,1,1,0,3,0,1,0.5,0,0.0,1,1.0,2,1,0.0,2,1,9.83,2.0,39.3,N
4,1,3,0,9,0,1,0.2,0,0.0,1,1.0,4,1,0.0,5,0,18.91,5.5,572.0,N
5,1,2,0,9,0,1,0.25,0,0.0,1,1.0,3,1,0.0,4,0,18.49,3.5,226.54,N
1,3,0,0,0,0,2,0.67,0,0.0,1,0.5,5,1,0.0,3,0,14.4,7.5,810.0,N
1,3,0,0,0,4,2,0.5,2,2.0,1,0.5,6,1,0.0,4,0,11.83,9.33,1030.52,N
1,3,0,0,0,0,2,0.4,0,0.0,1,0.5,5,1,0.0,5,1,13.33,7.5,750.0,N
1,36,2,1,0,0,21,0.42,0,0.0,6,0.29,77,9,0.4,49,5,29.75,68.5,139594.59,N
37,48,0,1,48,0,27,0.23,0,0.0,1,0.04,93,13,0.46,115,4,74.42,39.83,118062.58,N
3,10,5,0,1,0,6,0.16,0,0.0,6,1.0,26,1,0.0,37,3,36.73,32.52,38830.0,N
11,11,12,1,0,0,6,0.23,0,0.0,6,1.0,37,5,0.8,25,0,46.25,14.27,9416.54,N
1,3,3,1,0,0,2,0.25,0,0.0,2,1.0,8,1,0.0,7,0,20.61,6.5,870.87,N
0,5,1,1,1,0,3,0.43,0,0.0,2,0.67,10,1,0.0,6,0,14.06,8.67,1055.91,N
1,5,2,0,0,0,3,0.6,0,0.0,3,1.0,9,1,0.0,5,0,17.03,4.0,272.46,N
3,1,1,0,46,0,1,0.25,0,0.0,1,1.0,2,1,0.0,4,2,10.63,3.75,149.49,N
0,3,1,0,0,4,2,0.22,2,2.0,2,1.0,7,1,0.0,9,0,11.16,10.5,1230.67,N
1,16,0,5,0,0,12,0.26,0,0.0,1,0.08,34,6,0.45,41,5,26.07,32.25,27117.88,N
0,1,1,0,0,0,1,0.2,0,0.0,1,1.0,2,1,0.0,5,2,12.18,3.0,109.62,N
0,1,1,0,0,0,1,0.25,0,0.0,1,1.0,2,1,0.0,4,1,10.87,3.5,133.19,N
1,1,2,0,0,0,1,0.2,0,0.0,1,1.0,3,1,0.0,5,1,16.65,4.67,362.64,N
1,1,0,0,0,0,1,0.33,0,0.0,1,1.0,1,1,0.0,3,0,10.6,7.0,519.62,N
0,1,1,0,0,0,1,0.25,0,0.0,1,1.0,2,1,0.0,4,1,12.55,4.0,200.76,N
0,1,0,0,0,0,1,0.25,0,0.0,1,1.0,1,1,0.0,4,1,7.74,1.5,17.41,N
3,7,2,0,0,0,4,0.31,0,0.0,3,0.75,14,1,0.0,13,3,13.35,29.59,11688.41,N
1,84,0,1,0,0,47,0.75,0,0.0,1,0.02,153,5,0.09,62,1,49.53,53.67,142651.41,N
4,25,1,0,0,0,13,0.43,0,0.0,13,1.0,71,1,0.0,30,1,37.1,25.0,23185.06,N
4,3,1,0,37,0,2,0.13,0,0.0,1,0.5,6,1,0.0,15,3,21.82,10.68,2487.99,N
4,27,5,0,13,0,14,0.41,0,0.0,14,1.0,61,14,1.0,34,4,36.12,34.34,42589.6,N
1,3,2,0,1,0,2,0.29,0,0.0,2,1.0,7,1,0.0,7,1,15.92,6.29,629.06,N
1,17,4,0,1,0,9,0.5,0,0.0,4,0.44,36,9,1.0,18,1,17.48,32.31,18244.42,N
16,108,18,6,9,0,56,0.41,0,0.0,42,0.75,241,42,0.75,129,2,65.73,84.55,469829.8,N
1,5,1,0,1,0,3,0.43,0,0.0,2,0.67,10,3,1.0,7,0,11.71,9.43,1041.34,N
1,1,0,0,1,0,1,0.11,0,0.0,1,1.0,1,1,0.0,9,3,13.9,10.0,1389.74,N
3,7,3,0,0,12,4,0.5,6,2.0,3,0.75,16,1,0.0,8,0,20.0,10.21,2087.05,N
3,7,3,0,0,12,4,0.5,6,2.0,3,0.75,16,1,0.0,8,0,20.0,10.21,2087.05,N
2,9,0,0,0,0,5,0.5,0,0.0,1,0.2,18,4,0.75,10,2,7.1,19.25,2632.27,N
45,30,5,3,36,52,16,0.27,26,2.0,13,0.81,69,16,1.0,57,0,24.44,62.25,94697.4,N
11,9,0,0,5,16,5,0.23,8,2.0,1,0.2,18,1,0.0,22,0,17.69,33.08,19354.95,N
1,3,1,0,0,4,2,0.5,2,2.0,2,1.0,5,1,0.0,4,0,14.8,8.56,1083.64,N
20,9,3,3,8,16,5,0.19,8,2.0,3,0.6,23,1,0.0,24,0,27.87,32.5,29442.05,N
5,3,3,0,2,4,2,0.17,2,2.0,2,1.0,9,1,0.0,12,0,18.02,14.62,3854.26,N
6,5,3,0,0,8,3,0.16,4,2.0,3,1.0,15,1,0.0,19,0,30.83,18.75,10839.37,N
0,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,N
1,3,1,0,0,4,2,0.29,2,2.0,1,0.5,7,1,0.0,7,0,13.2,6.67,586.67,N
1,1,1,0,0,0,1,0.25,0,0.0,1,1.0,2,1,0.0,4,0,8.54,4.67,186.03,N
3,7,0,0,0,10,4,0.44,4,2.5,1,0.25,12,3,0.67,9,0,10.26,13.0,1734.69,N
9,13,3,3,1,24,7,0.23,12,2.0,4,0.57,30,4,0.5,27,0,32.56,15.0,7325.95,N
31,24,2,1,8,14,19,0.24,6,2.33,18,0.95,58,1,0.0,79,0,29.08,53.32,82676.06,N
2,3,2,0,0,4,2,0.18,2,2.0,2,1.0,8,1,0.0,11,0,16.4,7.07,820.29,N
1,1,0,0,0,0,1,0.25,0,0.0,1,1.0,1,1,0.0,4,0,8.13,2.0,32.5,N
5,5,3,1,1,8,3,0.21,4,2.0,3,1.0,14,1,0.0,13,0,14.31,11.43,1868.55,N
2,1,1,0,0,0,1,0.14,0,0.0,1,1.0,2,1,0.0,7,0,13.3,6.4,544.7,N
10,5,0,0,5,8,3,0.14,4,2.0,1,0.33,11,1,0.0,22,0,25.02,18.0,8106.33,N
21,16,4,1,0,0,15,0.17,0,0.0,15,1.0,55,1,0.0,89,0,47.97,41.21,81451.08,N
8,11,2,0,4,18,6,0.19,8,2.25,4,0.67,23,5,0.8,32,0,34.06,15.11,7772.08,N
8,13,2,2,9,22,7,0.26,10,2.2,2,0.29,28,3,0.33,25,0,18.96,42.31,33933.25,N
1,7,0,0,0,10,4,0.57,4,2.5,1,0.25,12,3,0.67,7,0,7.73,15.0,1740.0,N
24,13,7,2,25,22,7,0.21,10,2.2,6,0.86,31,3,0.33,32,0,25.63,31.35,25188.32,N
2,5,1,0,0,8,3,0.25,4,2.0,1,0.33,13,1,0.0,12,0,16.55,20.22,6769.26,N
10,13,2,2,5,22,7,0.47,10,2.2,3,0.43,22,1,0.0,13,0,29.5,19.83,11602.5,N
7,3,2,0,1,4,2,0.15,2,2.0,1,0.5,8,1,0.0,13,0,22.09,9.55,2012.48,N
23,7,4,3,12,12,1,0.03,6,2.0,1,1.0,21,1,0.0,28,0,29.47,25.11,18571.43,N
0,1,0,0,0,0,1,0.5,0,0.0,1,1.0,1,1,0.0,2,0,5.33,1.5,12.0,N
2,1,0,0,0,0,1,0.33,0,0.0,1,1.0,1,1,0.0,3,0,14.34,3.5,175.66,N
13,11,3,3,5,20,6,0.21,10,2.0,3,0.5,27,1,0.0,25,0,29.42,20.92,12878.64,N
3,5,2,0,0,8,3,0.17,4,2.0,3,1.0,13,1,0.0,18,0,27.93,20.43,11656.27,N
0,1,0,0,0,0,1,0.5,0,0.0,1,1.0,1,1,0.0,2,0,10.57,3.0,95.1,N
3,3,0,1,2,0,2,0.18,0,0.0,1,0.5,6,1,0.0,10,0,8.34,18.67,2905.92,N
0,1,0,0,0,0,1,0.5,0,0.0,1,1.0,1,1,0.0,2,0,8.15,3.5,99.85,N
3,1,3,0,1,0,1,0.09,0,0.0,1,1.0,4,1,0.0,11,0,24.44,7.73,1459.45,N
5,1,3,0,0,0,1,0.1,0,0.0,1,1.0,4,1,0.0,10,0,31.98,5.0,799.56,N
14,25,8,3,21,0,13,0.16,0,0.0,8,0.62,61,7,0.5,76,0,57.88,39.06,88285.54,N
10,9,3,2,0,0,5,0.28,0,0.0,3,0.6,17,3,0.5,16,0,15.62,25.83,10423.15,N
5,1,3,0,3,0,1,0.11,0,0.0,1,1.0,5,1,0.0,9,0,24.05,11.82,3359.53,N
0,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,N
4,7,2,0,1,0,4,0.4,0,0.0,2,0.5,13,3,0.67,10,0,20.28,16.29,5381.83,N
0,1,1,0,0,0,1,0.5,0,0.0,1,1.0,3,1,0.0,2,0,13.2,7.5,742.43,N
0,1,1,0,0,0,1,0.5,0,0.0,1,1.0,3,1,0.0,2,0,16.74,7.0,820.45,N
3,1,1,0,0,0,1,0.25,0,0.0,1,1.0,3,1,0.0,4,0,17.28,7.33,929.22,N
1,1,0,0,0,0,1,0.25,0,0.0,1,1.0,1,1,0.0,4,0,10.81,8.1,709.31,N
20,13,13,1,19,0,9,0.17,0,0.0,9,1.0,35,1,0.0,52,0,46.54,22.39,23328.87,N
3,1,1,0,1,0,1,0.5,0,0.0,1,1.0,2,1,0.0,2,0,5.33,1.5,12.0,N
2,1,1,0,1,0,1,0.5,0,0.0,1,1.0,2,1,0.0,2,0,5.33,1.5,12.0,N
3,1,1,0,0,0,1,0.33,0,0.0,1,1.0,2,1,0.0,3,0,8.15,3.5,99.85,N
2,5,2,1,3,0,3,0.23,0,0.0,1,0.33,12,1,0.0,12,0,18.95,10.29,2007.31,N
1,1,1,0,0,0,1,0.1,0,0.0,1,1.0,2,1,0.0,10,2,15.9,6.43,656.91,N
1,1,1,0,0,0,1,0.1,0,0.0,1,1.0,2,1,0.0,10,3,14.99,5.33,426.42,N
1,107,7,0,0,0,54,0.72,0,0.0,24,0.44,219,25,0.45,75,3,46.04,88.2,358147.97,N
1,73,6,0,0,0,37,0.55,0,0.0,18,0.49,143,18,0.47,67,3,42.08,67.88,193867.69,N
31,7,4,8,23,10,4,0.14,4,2.5,3,0.75,16,3,0.67,21,2,30.02,21.27,13585.43,N
23,5,1,5,15,8,3,0.14,4,2.0,3,1.0,11,1,0.0,17,0,24.34,13.0,4112.71,N
26,9,3,7,25,16,5,0.17,8,2.0,3,0.6,22,1,0.0,22,0,29.78,16.47,8078.25,N
30,11,3,9,27,18,6,0.17,8,2.25,4,0.67,23,4,0.6,26,1,31.74,23.96,18214.54,N
8,3,0,0,8,4,2,0.4,2,2.0,1,0.5,5,1,0.0,5,0,16.18,6.43,668.57,N
22,13,4,8,23,24,7,0.27,12,2.0,5,0.71,30,1,0.0,18,0,32.65,14.37,6740.64,N
30,11,2,9,17,20,6,0.19,10,2.0,5,0.83,24,1,0.0,23,1,30.74,15.56,7439.0,N
12,5,2,0,13,8,3,0.27,4,2.0,1,0.33,11,1,0.0,11,0,27.67,6.54,1183.09,N
40,21,6,15,78,34,11,0.16,14,2.43,6,0.55,42,9,0.8,52,0,53.33,32.38,55896.59,N
34,15,5,9,52,20,8,0.2,6,3.33,4,0.5,27,1,0.0,32,0,40.58,25.19,25740.38,N
0,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,N
24,9,2,5,15,16,5,0.22,8,2.0,3,0.6,17,1,0.0,18,1,15.77,32.31,16460.25,N
15,3,1,2,9,4,2,0.2,2,2.0,1,0.5,8,1,0.0,8,1,16.9,16.55,4627.48,N
19,5,1,2,14,6,3,0.21,2,3.0,2,0.67,9,3,1.0,12,4,16.35,23.86,9310.08,N
77,33,6,23,52,54,17,0.21,22,2.45,4,0.24,66,14,0.81,58,1,39.18,47.64,88914.45,N
24,9,3,6,16,16,5,0.14,8,2.0,4,0.8,24,1,0.0,30,1,30.18,28.0,23660.0,N
38,29,1,11,25,46,15,0.3,18,2.56,2,0.13,50,12,0.79,39,1,14.74,67.31,66759.69,N
89,35,5,25,44,64,18,0.17,30,2.13,4,0.22,78,10,0.53,79,1,40.65,58.45,138851.46,N
27,9,3,5,17,14,5,0.24,6,2.33,3,0.6,20,3,0.5,16,1,18.04,21.88,8633.09,N
13,1,1,1,9,0,1,0.09,0,0.0,1,1.0,2,1,0.0,10,2,30.05,9.31,2603.2,N
79,35,5,24,56,58,18,0.2,24,2.42,5,0.28,67,15,0.82,65,1,40.85,46.55,88507.21,N
90,37,4,26,47,68,19,0.17,32,2.13,5,0.26,80,11,0.56,86,1,41.46,58.45,141635.44,N
27,9,2,5,20,14,5,0.24,6,2.33,2,0.4,19,3,0.5,16,1,19.73,17.18,5824.66,N
20,15,4,5,14,22,8,0.32,8,2.75,5,0.63,24,6,0.71,20,1,19.8,28.5,16082.33,N
19,5,4,2,10,0,4,0.22,0,0.0,4,1.0,10,1,0.0,16,1,24.09,12.75,3916.29,N
35,14,12,1,3,0,13,0.3,0,0.0,13,1.0,28,1,0.0,43,1,42.11,17.41,12765.08,N
12,187,1,1,17,372,94,8.55,186,2.0,1,0.01,330,1,0.0,10,0,382.67,13.0,64670.9,N
12,5,1,2,7,6,3,0.3,2,3.0,2,0.67,8,3,1.0,8,1,16.55,10.11,1692.31,N
13,5,1,2,7,6,3,0.3,2,3.0,2,0.67,8,3,1.0,8,1,16.55,10.11,1692.31,N
11,3,0,0,15,4,2,0.4,2,2.0,1,0.5,5,1,0.0,5,1,15.23,6.0,548.26,N
40,11,2,10,27,18,6,0.12,8,2.25,5,0.83,23,6,1.0,42,1,33.65,30.68,31677.57,N
18,3,2,3,12,4,2,0.15,2,2.0,2,1.0,7,1,0.0,10,1,18.36,10.2,1910.42,N
0,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0.0,0,0,0.0,0.0,0.0,N
30,7,1,4,19,12,4,0.22,6,2.0,2,0.5,15,1,0.0,14,0,18.36,15.27,4283.4,N
